id,blog_id,url,blog,fulldate,date,time,hour,notes,notes_mean,notes_index,post_frequency
328,1.34736E+11,http://disney.tumblr.com/post/134735615634/mondays,disney,2015-12-07 18:00:44 GMT,12/7/2015,18:00:44,18,631,900,0.701111111,1
329,1.34666E+11,http://disney.tumblr.com/post/134666133893/sisters,disney,2015-12-06 18:00:44 GMT,12/6/2015,18:00:44,18,566,900,0.628888889,2
330,1.34625E+11,http://disney.tumblr.com/post/134625062257/starwars-black-leader-standing-by-take-to,disney,2015-12-06 02:01:26 GMT,12/6/2015,2:01:26,2,2579,900,2.865555556,2
331,1.34599E+11,http://disney.tumblr.com/post/134599468751/bah-a-la-la-la,disney,2015-12-05 18:00:47 GMT,12/5/2015,18:00:47,18,1204,900,1.337777778,2
332,1.3459E+11,http://disney.tumblr.com/post/134590467747/have-an-idea-and-believe-in-it,disney,2015-12-05 15:00:06 GMT,12/5/2015,15:00:06,15,648,900,0.72,2
333,1.34341E+11,http://disney.tumblr.com/post/134341301572/let-the-music-sweep-you-off-your-feet,disney,2015-12-01 17:48:09 GMT,12/1/2015,17:48:09,17,301,900,0.334444444,1
334,1.34276E+11,http://disney.tumblr.com/post/134275791727/when-youre-not-ready-to-face-the-week,disney,2015-11-30 17:36:58 GMT,11/30/2015,17:36:58,17,803,900,0.892222222,1
335,1.34088E+11,http://disney.tumblr.com/post/134087993682/look-at-you-glowing-like-a-solar-fire-youre,disney,2015-11-28 00:00:01 GMT,11/28/2015,0:00:01,0,1305,900,1.45,1
336,1.34071E+11,http://disney.tumblr.com/post/134071495674/lifes-pretty-cool-for-a-snowman,disney,2015-11-27 19:00:36 GMT,11/27/2015,19:00:36,19,358,900,0.397777778,1
337,1.34012E+11,http://disney.tumblr.com/post/134011734745/when-theres-so-much-to-be-thankful-for-?-?,disney,2015-11-26 20:00:57 GMT,11/26/2015,20:00:57,20,566,900,0.628888889,3
338,1.34005E+11,http://disney.tumblr.com/post/134004893396/ready-to-feast,disney,2015-11-26 18:00:47 GMT,11/26/2015,18:00:47,18,1146,900,1.273333333,3
339,1.33966E+11,http://disney.tumblr.com/post/133965747017/open-your-eyes-and-explore-the-world-around-you,disney,2015-11-26 02:00:03 GMT,11/26/2015,2:00:03,2,1027,900,1.141111111,3
340,1.33939E+11,http://disney.tumblr.com/post/133939026875/hello-from-the-other-side,disney,2015-11-25 18:00:43 GMT,11/25/2015,18:00:43,18,943,900,1.047777778,3
341,1.33936E+11,http://disney.tumblr.com/post/133935826267/prepare-yourselves-weird-relatives-are-coming,disney,2015-11-25 17:01:08 GMT,11/25/2015,17:01:08,17,427,900,0.474444444,3
342,1.33927E+11,http://disney.tumblr.com/post/133927400412/your-wishes-are-your-greatest-treasures,disney,2015-11-25 14:00:06 GMT,11/25/2015,14:00:06,14,1031,900,1.145555556,3
343,1.33886E+11,http://disney.tumblr.com/post/133886319562/square-dance-squad,disney,2015-11-24 22:00:03 GMT,11/24/2015,22:00:03,22,435,900,0.483333333,4
344,1.3388E+11,http://disney.tumblr.com/post/133879764482/disney-dogs-are-a-fans-best-friend,disney,2015-11-24 20:10:00 GMT,11/24/2015,20:10:00,20,2321,900,2.578888889,4
345,1.33875E+11,http://disney.tumblr.com/post/133875182497/tangled-director-byron-howard-celebrates-the-5th,disney,2015-11-24 18:45:05 GMT,11/24/2015,18:45:05,18,2274,900,2.526666667,4
346,1.3387E+11,http://disney.tumblr.com/post/133869780817/best-day-ever,disney,2015-11-24 17:00:07 GMT,11/24/2015,17:00:07,17,949,900,1.054444444,4
347,1.33818E+11,http://disney.tumblr.com/post/133818384492/slow-your-roll-zootopia-is-in-theatres-march-4,disney,2015-11-23 21:35:04 GMT,11/23/2015,21:35:04,21,802,900,0.891111111,2
348,1.33803E+11,http://disney.tumblr.com/post/133802928028/when-youre-the-last-one-to-get-the-joke,disney,2015-11-23 17:05:35 GMT,11/23/2015,17:05:35,17,1202,900,1.335555556,2
349,1.33736E+11,http://disney.tumblr.com/post/133735870537/touchdown,disney,2015-11-22 18:00:57 GMT,11/22/2015,18:00:57,18,357,900,0.396666667,3
350,1.33732E+11,http://disney.tumblr.com/post/133732320698/we-stick-together-and-can-see-it-through-cause,disney,2015-11-22 17:01:02 GMT,11/22/2015,17:01:02,17,526,900,0.584444444,3
351,1.33726E+11,http://disney.tumblr.com/post/133725740161/see-the-beauty-in-everyone,disney,2015-11-22 15:00:27 GMT,11/22/2015,15:00:27,15,1626,900,1.806666667,3
352,1.33681E+11,http://disney.tumblr.com/post/133681013248/find-friends-who-stick-around-for-the-action-and,disney,2015-11-21 22:00:54 GMT,11/21/2015,22:00:54,22,342,900,0.38,2
353,1.33658E+11,http://disney.tumblr.com/post/133657973568/its-up-to-you-to-make-the-world-an-enchanted,disney,2015-11-21 15:00:27 GMT,11/21/2015,15:00:27,15,1147,900,1.274444444,2
354,1.33607E+11,http://disney.tumblr.com/post/133606925612/believe-with-all-your-heart,disney,2015-11-20 19:17:42 GMT,11/20/2015,19:17:42,19,980,900,1.088888889,1
355,1.33555E+11,http://disney.tumblr.com/post/133555051627/tadashi-is-here,disney,2015-11-19 22:51:47 GMT,11/19/2015,22:51:47,22,1147,900,1.274444444,1
356,1.33473E+11,http://disney.tumblr.com/post/133472885002/a-most-magical-day-for-a-most-magical-mouse-happy,disney,2015-11-18 17:14:01 GMT,11/18/2015,17:14:01,17,1039,900,1.154444444,1
357,1.33415E+11,http://disney.tumblr.com/post/133414779372/these-are-the-designs-youre-looking-for-see,disney,2015-11-17 19:00:33 GMT,11/17/2015,19:00:33,19,107,900,0.118888889,3
358,1.33411E+11,http://disney.tumblr.com/post/133411279297/you-want-thingamabobs-ive-got-twenty-but-who,disney,2015-11-17 17:49:00 GMT,11/17/2015,17:49:00,17,866,900,0.962222222,3
359,1.33374E+11,http://disney.tumblr.com/post/133373879322/always-carry-a-tune-in-your-heart,disney,2015-11-17 01:55:57 GMT,11/17/2015,1:55:57,1,710,900,0.788888889,3
360,1.33145E+11,http://disney.tumblr.com/post/133145279442/fantasia-to-me-is-a-whole-new-opportunity-for,disney,2015-11-13 19:00:40 GMT,11/13/2015,19:00:40,19,809,900,0.898888889,2
361,1.3314E+11,http://disney.tumblr.com/post/133140410172/kindness-always-matters,disney,2015-11-13 17:20:01 GMT,11/13/2015,17:20:01,17,512,900,0.568888889,2
362,1.33095E+11,http://disney.tumblr.com/post/133095278137/learning-new-things-can-feel-pretty-goofy,disney,2015-11-12 23:09:59 GMT,11/12/2015,23:09:59,23,468,900,0.52,2
363,1.33036E+11,http://disney.tumblr.com/post/133036169959/dont-let-fear-keep-you-from-having-new,disney,2015-11-12 01:00:45 GMT,11/12/2015,1:00:45,1,447,900,0.496666667,2
364,1.33006E+11,http://disney.tumblr.com/post/133005934764/dont-give-up-on-others-dont-give-up-on,disney,2015-11-11 16:00:38 GMT,11/11/2015,16:00:38,16,239,900,0.265555556,2
365,1.32973E+11,http://disney.tumblr.com/post/132972892109/a-friend-like-dory-is-unforgettable-watch-her,disney,2015-11-11 02:00:44 GMT,11/11/2015,2:00:44,2,742,900,0.824444444,2
366,1.32883E+11,http://disney.tumblr.com/post/132883189782/find-a-familiar-fin-on-the-ellen-degeneres-show,disney,2015-11-09 18:56:00 GMT,11/9/2015,18:56:00,18,897,900,0.996666667,1
367,1.32807E+11,http://disney.tumblr.com/post/132806672076/robin-hood-and-little-john-runnin-through-the,disney,2015-11-08 17:01:16 GMT,11/8/2015,17:01:16,17,1104,900,1.226666667,1
368,1.32737E+11,http://disney.tumblr.com/post/132736727499/oh-a-butterfly,disney,2015-11-07 17:01:16 GMT,11/7/2015,17:01:16,17,508,900,0.564444444,3
369,1.32698E+11,http://disney.tumblr.com/post/132697715802/disneypixar-when-you-try-doing-that-new-dance,disney,2015-11-07 01:16:21 GMT,11/7/2015,1:16:21,1,1695,900,1.883333333,3
370,1.32695E+11,http://disney.tumblr.com/post/132694609992/embrace-the-madness,disney,2015-11-07 00:16:38 GMT,11/7/2015,0:16:38,0,2276,900,2.528888889,3
371,1.32608E+11,http://disney.tumblr.com/post/132608014303/what-does-anyone-in-this-family-know-about,disney,2015-11-05 17:01:19 GMT,11/5/2015,17:01:19,17,551,900,0.612222222,2
372,1.32601E+11,http://disney.tumblr.com/post/132600683462/nows-the-time-your-first-peek-at-alice-through,disney,2015-11-05 14:11:00 GMT,11/5/2015,14:11:00,14,969,900,1.076666667,2
373,1.32565E+11,http://disney.tumblr.com/post/132564706102/come-face-to-face-with-the-cast-of-star-wars-the,disney,2015-11-04 23:20:55 GMT,11/4/2015,23:20:55,23,2753,900,3.058888889,4
374,1.32564E+11,http://disney.tumblr.com/post/132563568751/family-lights-the-way-when-times-are-dark,disney,2015-11-04 23:00:39 GMT,11/4/2015,23:00:39,23,500,900,0.555555556,4
375,1.32548E+11,http://disney.tumblr.com/post/132548131087/starwars-the-scoundrel-returns-december-18,disney,2015-11-04 18:24:13 GMT,11/4/2015,18:24:13,18,3292,900,3.657777778,4
376,1.32506E+11,http://disney.tumblr.com/post/132505869845/cute-101-with-pawfessor-oliver,disney,2015-11-04 01:01:02 GMT,11/4/2015,1:01:02,1,670,900,0.744444444,4
377,1.32499E+11,http://disney.tumblr.com/post/132499186232/theres-nothing-more-mystical-than-friendship,disney,2015-11-03 23:00:06 GMT,11/3/2015,23:00:06,23,249,900,0.276666667,1
378,1.32422E+11,http://disney.tumblr.com/post/132422171917/ohmydisney-disney-latte-art-too-awesome-to,disney,2015-11-02 19:49:18 GMT,11/2/2015,19:49:18,19,2594,900,2.882222222,5
379,1.32419E+11,http://disney.tumblr.com/post/132419486866/when-hanger-strikes,disney,2015-11-02 19:00:53 GMT,11/2/2015,19:00:53,19,446,900,0.495555556,5
380,1.32419E+11,http://disney.tumblr.com/post/132419475522/get-a-whiff-of-this-its-monsters-incs,disney,2015-11-02 19:00:35 GMT,11/2/2015,19:00:35,19,378,900,0.42,5
381,1.32417E+11,http://disney.tumblr.com/post/132416740182/all-hail-the-rightful-ruler-of-sugar-rush,disney,2015-11-02 18:09:01 GMT,11/2/2015,18:09:01,18,1181,900,1.312222222,5
382,1.32416E+11,http://disney.tumblr.com/post/132416289804/imagination-takes-shape-in-the-most-magical-ways,disney,2015-11-02 18:00:29 GMT,11/2/2015,18:00:29,18,600,900,0.666666667,5
383,1.32346E+11,http://disney.tumblr.com/post/132345555033/this-is-the-best-of-all,disney,2015-11-01 18:01:08 GMT,11/1/2015,18:01:08,18,697,900,0.774444444,3
384,1.32338E+11,http://disney.tumblr.com/post/132338253479/feeling-like-you-caught-up-on-sleep,disney,2015-11-01 16:00:57 GMT,11/1/2015,16:00:57,16,405,900,0.45,3
385,1.32326E+11,http://disney.tumblr.com/post/132325584107/believe-in-the-magic-of-you,disney,2015-11-01 11:00:46 GMT,11/1/2015,11:00:46,11,920,900,1.022222222,3
386,1.32299E+11,http://disney.tumblr.com/post/132298642195/when-you-didnt-get-the-halloween-candy-you,disney,2015-10-31 23:00:33 GMT,10/31/2015,23:00:33,23,708,900,0.786666667,4
387,1.32299E+11,http://disney.tumblr.com/post/132298610527/head-witches-in-charge,disney,2015-10-31 23:00:02 GMT,10/31/2015,23:00:02,23,565,900,0.627777778,4
388,1.32291E+11,http://disney.tumblr.com/post/132290536252/close-call,disney,2015-10-31 20:22:21 GMT,10/31/2015,20:22:21,20,364,900,0.404444444,4
389,1.32286E+11,http://disney.tumblr.com/post/132286142677/have-an-out-of-this-world-halloween,disney,2015-10-31 19:00:00 GMT,10/31/2015,19:00:00,19,2291,900,2.545555556,4
390,1.3223E+11,http://disney.tumblr.com/post/132230416342/hope-your-halloweens-a-real-scream,disney,2015-10-30 21:06:16 GMT,10/30/2015,21:06:16,21,1101,900,1.223333333,1
394,1.32093E+11,http://disney.tumblr.com/post/132093316582/cartoon-animation-offers-a-medium-of-storytelling,disney,2015-10-28 17:51:54 GMT,10/28/2015,17:51:54,17,430,900,0.477777778,2
395,1.32089E+11,http://disney.tumblr.com/post/132088553962/animation-captures-the-heart-of-the-story,disney,2015-10-28 16:09:28 GMT,10/28/2015,16:09:28,16,698,900,0.775555556,2
396,1.32031E+11,http://disney.tumblr.com/post/132031356767/when-its-lunchtime,disney,2015-10-27 19:00:09 GMT,10/27/2015,19:00:09,19,539,900,0.598888889,1
397,1.31976E+11,http://disney.tumblr.com/post/131975614365/go-wild-for-the-stars-of-zootopia,disney,2015-10-26 22:01:24 GMT,10/26/2015,22:01:24,22,368,900,0.408888889,1
398,1.31906E+11,http://disney.tumblr.com/post/131906490432/cross-your-heart-and-celebrate-family-read-how,disney,2015-10-25 21:45:00 GMT,10/25/2015,21:45:00,21,2355,900,2.616666667,2
399,1.31889E+11,http://disney.tumblr.com/post/131888516569/embrace-colorful-personalities,disney,2015-10-25 17:00:56 GMT,10/25/2015,17:00:56,17,455,900,0.505555556,2
400,1.3182E+11,http://disney.tumblr.com/post/131820340052/prove-them-wrong,disney,2015-10-24 17:00:42 GMT,10/24/2015,17:00:42,17,1347,900,1.496666667,1
401,1.31755E+11,http://disney.tumblr.com/post/131754989522/youre-so-sweet-goodness-knows,disney,2015-10-23 16:45:40 GMT,10/23/2015,16:45:40,16,902,900,1.002222222,3
402,1.31731E+11,http://disney.tumblr.com/post/131730979451/gotcha,disney,2015-10-23 05:00:15 GMT,10/23/2015,5:00:15,5,560,900,0.622222222,3
403,1.31721E+11,http://disney.tumblr.com/post/131721281952/when-nothing-makes-sense-but-you-just-go-with-it,disney,2015-10-23 02:00:03 GMT,10/23/2015,2:00:03,2,1982,900,2.202222222,3
404,1.31569E+11,http://disney.tumblr.com/post/131569195057/wheeeeeeeeeeeee,disney,2015-10-20 19:07:43 GMT,10/20/2015,19:07:43,19,749,900,0.832222222,1
405,1.31425E+11,http://disney.tumblr.com/post/131425379907/the-dark-side-and-the-light-side-together-in-one,disney,2015-10-18 16:35:32 GMT,10/18/2015,16:35:32,16,812,900,0.902222222,2
406,1.31414E+11,http://disney.tumblr.com/post/131414145862/boogie-for-baloo-and-mowgli,disney,2015-10-18 13:00:03 GMT,10/18/2015,13:00:03,13,437,900,0.485555556,2
407,1.31358E+11,http://disney.tumblr.com/post/131357981867/it-doesnt-get-much-better-than-a-big-plate-of,disney,2015-10-17 17:00:06 GMT,10/17/2015,17:00:06,17,582,900,0.646666667,1
408,1.31293E+11,http://disney.tumblr.com/post/131293193767/celebrating-92-years-of-magic-happy-anniversary,disney,2015-10-16 17:20:48 GMT,10/16/2015,17:20:48,17,899,900,0.998888889,1
409,1.31227E+11,http://disney.tumblr.com/post/131226590774/get-super-pumped-for-sanjays-super-team-a-new,disney,2015-10-15 16:30:27 GMT,10/15/2015,16:30:27,16,347,900,0.385555556,1
410,1.31165E+11,http://disney.tumblr.com/post/131164913347/a-new-fantastic-point-of-view,disney,2015-10-14 17:35:27 GMT,10/14/2015,17:35:27,17,1003,900,1.114444444,3
411,1.31165E+11,http://disney.tumblr.com/post/131164657204/you-got-a-brand-of-magic-never-fails,disney,2015-10-14 17:30:18 GMT,10/14/2015,17:30:18,17,1683,900,1.87,3
412,1.31164E+11,http://disney.tumblr.com/post/131164455657/have-a-sweet-national-dessert-day,disney,2015-10-14 17:26:15 GMT,10/14/2015,17:26:15,17,588,900,0.653333333,3
413,1.31101E+11,http://disney.tumblr.com/post/131101084017/aladdin-diamond-edition-is-now-available-on,disney,2015-10-13 18:20:00 GMT,10/13/2015,18:20:00,18,451,900,0.501111111,2
414,1.31054E+11,http://disney.tumblr.com/post/131053978012/now-pooh-was-not-the-sort-to-give-up-easily-when,disney,2015-10-13 00:07:31 GMT,10/13/2015,0:07:31,0,584,900,0.648888889,2
415,1.30957E+11,http://disney.tumblr.com/post/130957352222/look-up-stay-hopeful,disney,2015-10-11 17:00:03 GMT,10/11/2015,17:00:03,17,526,900,0.584444444,1
416,1.30888E+11,http://disney.tumblr.com/post/130888381872/when-reality-doesnt-meet-expectation,disney,2015-10-10 17:01:08 GMT,10/10/2015,17:01:08,17,647,900,0.718888889,1
417,1.30825E+11,http://disney.tumblr.com/post/130824938302/why-its-its-you,disney,2015-10-09 18:03:49 GMT,10/9/2015,18:03:49,18,658,900,0.731111111,1
418,1.30762E+11,http://disney.tumblr.com/post/130761533127/theres-a-slate-in-your-boot-disneypixar,disney,2015-10-08 18:37:27 GMT,10/8/2015,18:37:27,18,1272,900,1.413333333,1
419,1.30688E+11,http://disney.tumblr.com/post/130688367118/a-hopeful-young-wayfinder-and-once-mighty,disney,2015-10-07 16:00:59 GMT,10/7/2015,16:00:59,16,1831,900,2.034444444,1
420,1.30615E+11,http://disney.tumblr.com/post/130614545241/be-a-bright-spot-in-someone-elses-life-the-good,disney,2015-10-06 13:00:39 GMT,10/6/2015,13:00:39,13,577,900,0.641111111,2
421,1.30586E+11,http://disney.tumblr.com/post/130585850267/baymax-has-your-back,disney,2015-10-06 01:06:23 GMT,10/6/2015,1:06:23,1,566,900,0.628888889,2
422,1.30568E+11,http://disney.tumblr.com/post/130567780147/when-you-lose-someone-you-love-they-move-into-a,disney,2015-10-05 20:00:04 GMT,10/5/2015,20:00:04,20,306,900,0.34,2
423,1.30558E+11,http://disney.tumblr.com/post/130557653202/travel-scene-excitement,disney,2015-10-05 17:00:06 GMT,10/5/2015,17:00:06,17,261,900,0.29,2
424,1.30412E+11,http://disney.tumblr.com/post/130411853667/well-have-fun-well-meet-new-faces-well-do,disney,2015-10-03 17:00:06 GMT,10/3/2015,17:00:06,17,492,900,0.546666667,1
425,1.30364E+11,http://disney.tumblr.com/post/130363654262/im-proud-to-be-a-duck-and-id-be-proud-to-fly,disney,2015-10-02 23:00:03 GMT,10/2/2015,23:00:03,23,207,900,0.23,2
426,1.30349E+11,http://disney.tumblr.com/post/130349399087/let-your-smile-shine,disney,2015-10-02 18:52:53 GMT,10/2/2015,18:52:53,18,670,900,0.744444444,2
427,1.30276E+11,http://disney.tumblr.com/post/130276247967/heres-to-more-years-of-walt-disney-world-magic,disney,2015-10-01 16:42:05 GMT,10/1/2015,16:42:05,16,1254,900,1.393333333,1
428,1.30213E+11,http://disney.tumblr.com/post/130212511317/dont-let-anyone-tell-you-you-cant,disney,2015-09-30 18:03:39 GMT,9/30/2015,18:03:39,18,502,900,0.557777778,1
429,1.30154E+11,http://disney.tumblr.com/post/130153748987/you-aint-never-had-a-diamond-edition-like-this,disney,2015-09-29 20:46:48 GMT,9/29/2015,20:46:48,20,733,900,0.814444444,2
430,1.30141E+11,http://disney.tumblr.com/post/130141005807/brew-some-magic-today,disney,2015-09-29 17:08:27 GMT,9/29/2015,17:08:27,17,605,900,0.672222222,2
431,1.30092E+11,http://disney.tumblr.com/post/130092297492/the-seaweed-is-always-greener-in-somebody-elses,disney,2015-09-28 23:00:04 GMT,9/28/2015,23:00:04,23,526,900,0.584444444,1
432,1.29997E+11,http://disney.tumblr.com/post/129996731817/drawn-to-each-other,disney,2015-09-27 17:00:38 GMT,9/27/2015,17:00:38,17,976,900,1.084444444,1
433,1.29935E+11,http://disney.tumblr.com/post/129934645632/come-roll-in-all-the-riches-all-around-you,disney,2015-09-26 20:00:02 GMT,9/26/2015,20:00:02,20,757,900,0.841111111,1
434,1.29864E+11,http://disney.tumblr.com/post/129864417172/scary-beyond-all-reason-yeah-thats-it,disney,2015-09-25 20:00:05 GMT,9/25/2015,20:00:05,20,385,900,0.427777778,2
435,1.29811E+11,http://disney.tumblr.com/post/129811213317/from-the-90s-on-now-and-forever-more,disney,2015-09-25 00:00:02 GMT,9/25/2015,0:00:02,0,965,900,1.072222222,2
436,1.29797E+11,http://disney.tumblr.com/post/129797166479/sototallydisney-i-look-once-more,disney,2015-09-24 20:01:16 GMT,9/24/2015,20:01:16,20,314,900,0.348888889,3
437,1.29787E+11,http://disney.tumblr.com/post/129787387042/lifes-tough-get-a-helmet,disney,2015-09-24 17:00:04 GMT,9/24/2015,17:00:04,17,1849,900,2.054444444,3
438,1.29747E+11,http://disney.tumblr.com/post/129746733632/love-is-timeless,disney,2015-09-24 01:00:12 GMT,9/24/2015,1:00:12,1,567,900,0.63,3
439,1.29729E+11,http://disney.tumblr.com/post/129728990953/sototallydisney-royally-retro-disney,disney,2015-09-23 20:01:22 GMT,9/23/2015,20:01:22,20,1271,900,1.412222222,4
440,1.29724E+11,http://disney.tumblr.com/post/129723644802/zootopia-is-only-a-bunny-hop-skip-and-a-jump,disney,2015-09-23 18:30:02 GMT,9/23/2015,18:30:02,18,1040,900,1.155555556,4
441,1.2972E+11,http://disney.tumblr.com/post/129720027653/tell-us-about-your-adventures,disney,2015-09-23 17:21:46 GMT,9/23/2015,17:21:46,17,734,900,0.815555556,4
442,1.29716E+11,http://disney.tumblr.com/post/129715909317/ears-to-the-new-season,disney,2015-09-23 16:00:06 GMT,9/23/2015,16:00:06,16,937,900,1.041111111,4
443,1.2967E+11,http://disney.tumblr.com/post/129670124739/just-look-at-the-world-around-you-right-here-on,disney,2015-09-22 23:00:55 GMT,9/22/2015,23:00:55,23,632,900,0.702222222,2
444,1.29648E+11,http://disney.tumblr.com/post/129647982032/theres-no-business-like-a-new-show-business-see,disney,2015-09-22 16:55:13 GMT,9/22/2015,16:55:13,16,300,900,0.333333333,2
445,1.296E+11,http://disney.tumblr.com/post/129600070687/sototallydisney-the-fairest-gif-of-all,disney,2015-09-21 23:21:51 GMT,9/21/2015,23:21:51,23,282,900,0.313333333,2
446,1.29577E+11,http://disney.tumblr.com/post/129577049367/a-wondrous-place-for-you-and-me,disney,2015-09-21 17:00:39 GMT,9/21/2015,17:00:39,17,543,900,0.603333333,2
447,1.29491E+11,http://disney.tumblr.com/post/129491037858/the-cats-meow,disney,2015-09-20 14:00:47 GMT,9/20/2015,14:00:47,14,852,900,0.946666667,1
448,1.29418E+11,http://disney.tumblr.com/post/129417616137/he-took-the-red-one,disney,2015-09-19 14:00:38 GMT,9/19/2015,14:00:38,14,819,900,0.91,1
449,1.29378E+11,http://disney.tumblr.com/post/129378472556/totally-rad-httpdisn6004bj7wg,disney,2015-09-18 23:00:58 GMT,9/18/2015,23:00:58,23,1204,900,1.337777778,3
450,1.29355E+11,http://disney.tumblr.com/post/129355130087/when-theres-danger-ch-ch-ch-chip-n,disney,2015-09-18 16:00:11 GMT,9/18/2015,16:00:11,16,337,900,0.374444444,3
451,1.2935E+11,http://disney.tumblr.com/post/129349535330/yeah-man,disney,2015-09-18 14:00:30 GMT,9/18/2015,14:00:30,14,417,900,0.463333333,3
452,1.29304E+11,http://disney.tumblr.com/post/129303882405/go-on-an-epic-journey-with-disneypixars-the-good,disney,2015-09-17 21:00:46 GMT,9/17/2015,21:00:46,21,1108,900,1.231111111,4
453,1.29298E+11,http://disney.tumblr.com/post/129298260382/these-cute-gumshoes-are-picking-up-the-slack-full,disney,2015-09-17 19:30:14 GMT,9/17/2015,19:30:14,19,354,900,0.393333333,4
454,1.2929E+11,http://disney.tumblr.com/post/129290273054/the-keeeeeetchuuuupppppppp,disney,2015-09-17 17:00:32 GMT,9/17/2015,17:00:32,17,514,900,0.571111111,4
455,1.29282E+11,http://disney.tumblr.com/post/129281881538/there-are-no-strings-on-me,disney,2015-09-17 14:00:50 GMT,9/17/2015,14:00:50,14,553,900,0.614444444,4
456,1.29152E+11,http://disney.tumblr.com/post/129151593496/new-adventures-are-within-reach-the-jungle-book,disney,2015-09-15 16:00:59 GMT,9/15/2015,16:00:59,16,1978,900,2.197777778,1
457,1.29103E+11,http://disney.tumblr.com/post/129103189482/cats-and-rabbits-would-reside-in-fancy-little,disney,2015-09-14 22:37:31 GMT,9/14/2015,22:37:31,22,647,900,0.718888889,1
458,1.2903E+11,http://disney.tumblr.com/post/129029817192/nothing-to-see-here,disney,2015-09-13 23:00:01 GMT,9/13/2015,23:00:01,23,504,900,0.56,1
459,1.28814E+11,http://disney.tumblr.com/post/128813518997/its-fish,disney,2015-09-11 01:08:41 GMT,9/11/2015,1:08:41,1,933,900,1.036666667,1
460,1.28736E+11,http://disney.tumblr.com/post/128736398602/but-i-know-exactly-where-im-going,disney,2015-09-09 23:02:25 GMT,9/9/2015,23:02:25,23,1539,900,1.71,1
461,1.28659E+11,http://disney.tumblr.com/post/128658702802/im-gonna-be-a-mighty-king,disney,2015-09-08 20:47:33 GMT,9/8/2015,20:47:33,20,623,900,0.692222222,1
462,1.28569E+11,http://disney.tumblr.com/post/128568712494/twitterpated,disney,2015-09-07 17:00:49 GMT,9/7/2015,17:00:49,17,925,900,1.027777778,1
463,1.28495E+11,http://disney.tumblr.com/post/128494530223/put-em-together-and-what-have-you-got,disney,2015-09-06 18:00:44 GMT,9/6/2015,18:00:44,18,739,900,0.821111111,1
464,1.28418E+11,http://disney.tumblr.com/post/128418200867/let-your-hopes-and-dreams-take-flight,disney,2015-09-05 18:00:04 GMT,9/5/2015,18:00:04,18,1652,900,1.835555556,1
465,1.28359E+11,http://disney.tumblr.com/post/128359196302/small-but-sassy,disney,2015-09-04 21:59:16 GMT,9/4/2015,21:59:16,21,762,900,0.846666667,2
466,1.28302E+11,http://disney.tumblr.com/post/128301602547/dont-let-it-float-away,disney,2015-09-04 01:41:25 GMT,9/4/2015,1:41:25,1,2086,900,2.317777778,2
467,1.28226E+11,http://disney.tumblr.com/post/128225792352/breathe-life-into-everything-you-do,disney,2015-09-03 01:07:09 GMT,9/3/2015,1:07:09,1,1331,900,1.478888889,1
468,1.28135E+11,http://disney.tumblr.com/post/128135212797/do-the-magic-do-the-magic,disney,2015-09-01 21:33:58 GMT,9/1/2015,21:33:58,21,830,900,0.922222222,2
469,1.28069E+11,http://disney.tumblr.com/post/128068555272/rocks-feet,disney,2015-09-01 00:31:44 GMT,9/1/2015,0:31:44,0,1607,900,1.785555556,2
470,1.27955E+11,http://disney.tumblr.com/post/127954506664/play-to-your-imaginations-content-disney,disney,2015-08-30 17:00:41 GMT,8/30/2015,17:00:41,17,186,900,0.206666667,1
471,1.27885E+11,http://disney.tumblr.com/post/127885287642/adventures-can-help-you-see-yourself-and-the-world,disney,2015-08-29 20:00:04 GMT,8/29/2015,20:00:04,20,527,900,0.585555556,2
472,1.27874E+11,http://disney.tumblr.com/post/127873972434/still-practically-perfect-after-all-these-years,disney,2015-08-29 17:00:53 GMT,8/29/2015,17:00:53,17,1974,900,2.193333333,2
473,1.35463E+11,http://gq.tumblr.com/post/135462768323/the-darth-vader-yule-log-will-warm-your-cold,gq,2015-12-18 21:08:22 GMT,12/18/2015,21:08:22,21,352,723,0.486860304,2
474,1.35448E+11,http://gq.tumblr.com/post/135448140833/go-behind-the-scenes-with-supermodel-hannah-davis,gq,2015-12-18 16:11:18 GMT,12/18/2015,16:11:18,16,242,723,0.334716459,2
475,1.35404E+11,http://gq.tumblr.com/post/135403716888/lucky-blue-goes-full-bowie-in-gq-seem-more,gq,2015-12-17 22:03:28 GMT,12/17/2015,22:03:28,22,311,723,0.430152144,2
476,1.35389E+11,http://gq.tumblr.com/post/135388933373/tbt-harrison-ford-on-the-cover-of-gq-november,gq,2015-12-17 17:20:37 GMT,12/17/2015,17:20:37,17,270,723,0.373443983,2
477,1.35319E+11,http://gq.tumblr.com/post/135319249514/hannah-davis-in-gq-january-2016,gq,2015-12-16 15:00:27 GMT,12/16/2015,15:00:27,15,391,723,0.540802213,1
478,1.35256E+11,http://gq.tumblr.com/post/135256107633/joseph-gordon-levitt-went-to-last-nights-star,gq,2015-12-15 15:53:11 GMT,12/15/2015,15:53:11,15,492,723,0.680497925,1
479,1.35195E+11,http://gq.tumblr.com/post/135194602398/remembering-the-beards-we-lost-in-2015,gq,2015-12-14 17:41:22 GMT,12/14/2015,17:41:22,17,355,723,0.491009682,3
